ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:1901989	positive regulation of cell cycle phase transition	2/30	125/18986	0.016	10.125866666666667	4.072296080285041	0.01658438611073935	0.04190095919407208	0.01873982189956799	RAD51B/RAD51C	2
GO:1905037	autophagosome organization	2/30	127/18986	0.015748031496062992	9.966404199475067	4.033234012658412	0.017088210478280477	0.04236972216221466	0.018949471862362816	CHEK2/ATM	2
GO:0000425	pexophagy	1/30	11/18986	0.09090909090909091	57.53333333333333	7.461095890043829	0.01724906298041695	0.04236972216221466	0.018949471862362816	ATM	1
GO:0045141	meiotic telomere clustering	1/30	11/18986	0.09090909090909091	57.53333333333333	7.461095890043829	0.01724906298041695	0.04236972216221466	0.018949471862362816	ATM	1
GO:0071044	histone mRNA catabolic process	1/30	11/18986	0.09090909090909091	57.53333333333333	7.461095890043829	0.01724906298041695	0.04236972216221466	0.018949471862362816	ATM	1
GO:0071313	cellular response to caffeine	1/30	11/18986	0.09090909090909091	57.53333333333333	7.461095890043829	0.01724906298041695	0.04236972216221466	0.018949471862362816	CHEK1	1
GO:0071481	cellular response to X-ray	1/30	11/18986	0.09090909090909091	57.53333333333333	7.461095890043829	0.01724906298041695	0.04236972216221466	0.018949471862362816	ATM	1
GO:0090220	chromosome localization to nuclear envelope involved in homologous chromosome segregation	1/30	11/18986	0.09090909090909091	57.53333333333333	7.461095890043829	0.01724906298041695	0.04236972216221466	0.018949471862362816	ATM	1
GO:0010826	negative regulation of centrosome duplication	1/30	12/18986	0.08333333333333333	52.73888888888889	7.132156279297461	0.018802819402582438	0.0451121907372036	0.02017601592361967	BRCA1	1
GO:0034397	telomere localization	1/30	12/18986	0.08333333333333333	52.73888888888889	7.132156279297461	0.018802819402582438	0.0451121907372036	0.02017601592361967	ATM	1
GO:0046606	negative regulation of centrosome cycle	1/30	12/18986	0.08333333333333333	52.73888888888889	7.132156279297461	0.018802819402582438	0.0451121907372036	0.02017601592361967	BRCA1	1
GO:0051081	nuclear membrane disassembly	1/30	12/18986	0.08333333333333333	52.73888888888889	7.132156279297461	0.018802819402582438	0.0451121907372036	0.02017601592361967	ATR	1
GO:0070200	establishment of protein localization to telomere	1/30	12/18986	0.08333333333333333	52.73888888888889	7.132156279297461	0.018802819402582438	0.0451121907372036	0.02017601592361967	BRCA2	1
GO:0090267	positive regulation of mitotic cell cycle spindle assembly checkpoint	1/30	12/18986	0.08333333333333333	52.73888888888889	7.132156279297461	0.018802819402582438	0.0451121907372036	0.02017601592361967	XRCC3	1
GO:0051983	regulation of chromosome segregation	2/30	135/18986	0.014814814814814815	9.375802469135802	3.8852475228573287	0.019168179826882403	0.04581120970208574	0.020488645781223624	XRCC3/ATM	2
GO:0002327	immature B cell differentiation	1/30	13/18986	0.07692307692307693	48.68205128205128	6.841497638095999	0.020354201052099063	0.047544341325469135	0.02126377309514222	ATM	1
GO:0016446	somatic hypermutation of immunoglobulin genes	1/30	13/18986	0.07692307692307693	48.68205128205128	6.841497638095999	0.020354201052099063	0.047544341325469135	0.02126377309514222	EXO1	1
GO:0030397	membrane disassembly	1/30	13/18986	0.07692307692307693	48.68205128205128	6.841497638095999	0.020354201052099063	0.047544341325469135	0.02126377309514222	ATR	1
GO:0071415	cellular response to purine-containing compound	1/30	13/18986	0.07692307692307693	48.68205128205128	6.841497638095999	0.020354201052099063	0.047544341325469135	0.02126377309514222	CHEK1	1
GO:0090232	positive regulation of spindle checkpoint	1/30	13/18986	0.07692307692307693	48.68205128205128	6.841497638095999	0.020354201052099063	0.047544341325469135	0.02126377309514222	XRCC3	1
GO:1903624	regulation of DNA catabolic process	1/30	13/18986	0.07692307692307693	48.68205128205128	6.841497638095999	0.020354201052099063	0.047544341325469135	0.02126377309514222	ATM	1
GO:0002566	somatic diversification of immune receptors via somatic mutation	1/30	14/18986	0.07142857142857142	45.2047619047619	6.582169982940563	0.021903211433611625	0.050215140286687394	0.022458263575204123	EXO1	1
GO:0007100	mitotic centrosome separation	1/30	14/18986	0.07142857142857142	45.2047619047619	6.582169982940563	0.021903211433611625	0.050215140286687394	0.022458263575204123	CHEK1	1
GO:0010225	response to UV-C	1/30	14/18986	0.07142857142857142	45.2047619047619	6.582169982940563	0.021903211433611625	0.050215140286687394	0.022458263575204123	BRCA2	1
GO:0051177	meiotic sister chromatid cohesion	1/30	14/18986	0.07142857142857142	45.2047619047619	6.582169982940563	0.021903211433611625	0.050215140286687394	0.022458263575204123	RAD51C	1
GO:0060816	random inactivation of X chromosome	1/30	14/18986	0.07142857142857142	45.2047619047619	6.582169982940563	0.021903211433611625	0.050215140286687394	0.022458263575204123	BRCA1	1
GO:0034614	cellular response to reactive oxygen species	2/30	148/18986	0.013513513513513514	8.552252252252254	3.669294136328084	0.022763239135688205	0.05199426208483763	0.02325395957539715	FANCC/ATM	2
GO:0031000	response to caffeine	1/30	15/18986	0.06666666666666667	42.19111111111111	6.348872457202006	0.023449854046777685	0.052783489654383224	0.023606934408813517	CHEK1	1
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	1/30	15/18986	0.06666666666666667	42.19111111111111	6.348872457202006	0.023449854046777685	0.052783489654383224	0.023606934408813517	BRCA1	1
GO:0033599	regulation of mammary gland epithelial cell proliferation	1/30	15/18986	0.06666666666666667	42.19111111111111	6.348872457202006	0.023449854046777685	0.052783489654383224	0.023606934408813517	BRCA2	1
GO:0044027	negative regulation of gene expression via chromosomal CpG island methylation	1/30	15/18986	0.06666666666666667	42.19111111111111	6.348872457202006	0.023449854046777685	0.052783489654383224	0.023606934408813517	BRCA1	1
GO:0008584	male gonad development	2/30	151/18986	0.013245033112582781	8.38233995584989	3.62319976902227	0.02362967992276807	0.05299555026157042	0.02370177658157133	FANCA/BRIP1	2
GO:0046546	development of primary male sexual characteristics	2/30	152/18986	0.013157894736842105	8.32719298245614	3.6081178903508584	0.02392150239236186	0.053456353721559526	0.023907866726928247	FANCA/BRIP1	2
GO:0006997	nucleus organization	2/30	153/18986	0.013071895424836602	8.27276688453159	3.593173661329658	0.02421482074335156	0.05391717280623962	0.024113963860285723	ATR/CHEK1	2
GO:0006266	DNA ligation	1/30	16/18986	0.0625	39.55416666666667	6.13748190092002	0.02499413238627446	0.05447664770107004	0.02436418390507851	RAD51	1
GO:0030174	regulation of DNA-templated DNA replication initiation	1/30	16/18986	0.0625	39.55416666666667	6.13748190092002	0.02499413238627446	0.05447664770107004	0.02436418390507851	NBN	1
GO:0030242	autophagy of peroxisome	1/30	16/18986	0.0625	39.55416666666667	6.13748190092002	0.02499413238627446	0.05447664770107004	0.02436418390507851	ATM	1
GO:0051299	centrosome separation	1/30	16/18986	0.0625	39.55416666666667	6.13748190092002	0.02499413238627446	0.05447664770107004	0.02436418390507851	CHEK1	1
GO:0072520	seminiferous tubule development	1/30	16/18986	0.0625	39.55416666666667	6.13748190092002	0.02499413238627446	0.05447664770107004	0.02436418390507851	BRIP1	1
GO:1990166	protein localization to site of double-strand break	1/30	16/18986	0.0625	39.55416666666667	6.13748190092002	0.02499413238627446	0.05447664770107004	0.02436418390507851	NBN	1
GO:0009411	response to UV	2/30	157/18986	0.012738853503184714	8.0619957537155	3.534729860027602	0.025402950812062678	0.05517342650058526	0.02467581186915045	BRCA2/ATR	2
GO:0006979	response to oxidative stress	3/30	405/18986	0.007407407407407408	4.687901234567901	2.9844535900475626	0.02554632670027889	0.05529082597018403	0.024728317711348355	FANCC/FANCD2/ATM	3
GO:0018105	peptidyl-serine phosphorylation	2/30	159/18986	0.012578616352201259	7.960587002096436	3.5062787943226508	0.026005858661461996	0.05608929098064451	0.025085423905976543	ATM/ATR	2
GO:0033151	V(D)J recombination	1/30	17/18986	0.058823529411764705	37.227450980392156	5.944736344944498	0.02653604994180525	0.05683672980615035	0.0254197091046978	ATM	1
GO:0051782	negative regulation of cell division	1/30	17/18986	0.058823529411764705	37.227450980392156	5.944736344944498	0.02653604994180525	0.05683672980615035	0.0254197091046978	BLM	1
GO:0030889	negative regulation of B cell proliferation	1/30	18/18986	0.05555555555555555	35.15925925925926	5.768016640418184	0.02807561019810423	0.05972097152105332	0.02670965990993457	ATM	1
GO:0042159	lipoprotein catabolic process	1/30	18/18986	0.05555555555555555	35.15925925925926	5.768016640418184	0.02807561019810423	0.05972097152105332	0.02670965990993457	ATM	1
GO:0051236	establishment of RNA localization	2/30	167/18986	0.011976047904191617	7.579241516966068	3.3972567616994374	0.028475501009741992	0.06036416138709005	0.0269973207121923	ATM/ATR	2
GO:0030098	lymphocyte differentiation	3/30	426/18986	0.007042253521126761	4.456807511737089	2.870672102038349	0.02909096637487815	0.06145838971347978	0.02748670435276793	FANCD2/FANCA/ATM	3
GO:0007292	female gamete generation	2/30	170/18986	0.011764705882352941	7.445490196078432	3.35822150767367	0.02942518934912065	0.0618886969329604	0.027679155332656386	BRCA2/ATM	2
GO:0036342	post-anal tail morphogenesis	1/30	19/18986	0.05263157894736842	33.30877192982456	5.60519217531717	0.02961281663494819	0.0618886969329604	0.027679155332656386	PALB2	1
GO:1901978	positive regulation of cell cycle checkpoint	1/30	19/18986	0.05263157894736842	33.30877192982456	5.60519217531717	0.02961281663494819	0.0618886969329604	0.027679155332656386	XRCC3	1
GO:0018209	peptidyl-serine modification	2/30	171/18986	0.011695906432748537	7.401949317738792	3.345420806275002	0.029744569760474758	0.0618886969329604	0.027679155332656386	ATM/ATR	2
GO:0003002	regionalization	3/30	430/18986	0.0069767441860465115	4.415348837209303	2.8498348446567134	0.02979455845884039	0.0618886969329604	0.027679155332656386	XRCC2/PALB2/ATM	3
GO:0046661	male sex differentiation	2/30	175/18986	0.011428571428571429	7.2327619047619045	3.295233526699071	0.031036048632815727	0.06400906166373195	0.02862746912262818	FANCA/BRIP1	2
GO:0008334	histone mRNA metabolic process	1/30	20/18986	0.05	31.643333333333334	5.454509571714058	0.031147672727158682	0.06400906166373195	0.02862746912262818	ATM	1
GO:1903978	regulation of microglial cell activation	1/30	20/18986	0.05	31.643333333333334	5.454509571714058	0.031147672727158682	0.06400906166373195	0.02862746912262818	ATM	1
GO:0050727	regulation of inflammatory response	3/30	438/18986	0.00684931506849315	4.334703196347032	2.8089129188113047	0.03122897677293546	0.06400906166373195	0.02862746912262818	FANCD2/FANCA/ATM	3
GO:0009266	response to temperature stimulus	2/30	176/18986	0.011363636363636364	7.191666666666666	3.2829334720188257	0.031362383232762914	0.06407034726429124	0.028654878548607418	ATM/ATR	2
GO:0009048	dosage compensation by inactivation of X chromosome	1/30	21/18986	0.047619047619047616	30.136507936507936	5.314510892387939	0.03268018194461031	0.06610794975069863	0.029566177679506398	BRCA1	1
GO:0070242	thymocyte apoptotic process	1/30	21/18986	0.047619047619047616	30.136507936507936	5.314510892387939	0.03268018194461031	0.06610794975069863	0.029566177679506398	CHEK2	1
GO:2000269	regulation of fibroblast apoptotic process	1/30	21/18986	0.047619047619047616	30.136507936507936	5.314510892387939	0.03268018194461031	0.06610794975069863	0.029566177679506398	XRCC2	1
GO:0036092	phosphatidylinositol-3-phosphate biosynthetic process	1/30	22/18986	0.045454545454545456	28.766666666666666	5.1839725339092855	0.03421034775223808	0.06875391317738758	0.030749560693228345	ATM	1
GO:0070199	establishment of protein localization to chromosome	1/30	22/18986	0.045454545454545456	28.766666666666666	5.1839725339092855	0.03421034775223808	0.06875391317738758	0.030749560693228345	BRCA2	1
GO:0001934	positive regulation of protein phosphorylation	3/30	455/18986	0.006593406593406593	4.172747252747253	2.7251118052728347	0.0343973846792601	0.06890608775554045	0.03081761938560861	RAD50/NBN/MRE11	3
GO:0019827	stem cell population maintenance	2/30	186/18986	0.010752688172043012	6.805017921146954	3.1649998253184983	0.03470062536833604	0.0692893132354839	0.0309890134868332	FANCC/FANCD2	2
GO:0007549	sex-chromosome dosage compensation	1/30	23/18986	0.043478260869565216	27.51594202898551	5.061858893670137	0.03573817361004372	0.07045200466438555	0.031509016625683874	BRCA1	1
GO:0019430	removal of superoxide radicals	1/30	23/18986	0.043478260869565216	27.51594202898551	5.061858893670137	0.03573817361004372	0.07045200466438555	0.031509016625683874	FANCC	1
GO:0046599	regulation of centriole replication	1/30	23/18986	0.043478260869565216	27.51594202898551	5.061858893670137	0.03573817361004372	0.07045200466438555	0.031509016625683874	BRCA1	1
GO:0050686	negative regulation of mRNA processing	1/30	23/18986	0.043478260869565216	27.51594202898551	5.061858893670137	0.03573817361004372	0.07045200466438555	0.031509016625683874	BARD1	1
GO:0051302	regulation of cell division	2/30	190/18986	0.010526315789473684	6.661754385964912	3.120237741011475	0.0360733806914474	0.07066272989875298	0.03160326156512547	BRCA2/BLM	2
GO:0098727	maintenance of cell number	2/30	190/18986	0.010526315789473684	6.661754385964912	3.120237741011475	0.0360733806914474	0.07066272989875298	0.03160326156512547	FANCC/FANCD2	2
GO:0045580	regulation of T cell differentiation	2/30	191/18986	0.010471204188481676	6.626876090750437	3.1092486064963687	0.03641985470657894	0.07089273604834077	0.03170612971807435	FANCD2/FANCA	2
GO:2000045	regulation of G1/S transition of mitotic cell cycle	2/30	191/18986	0.010471204188481676	6.626876090750437	3.1092486064963687	0.03641985470657894	0.07089273604834077	0.03170612971807435	CHEK2/ATM	2
GO:0045814	negative regulation of gene expression, epigenetic	2/30	192/18986	0.010416666666666666	6.592361111111111	3.0983379618839018	0.03676763339010821	0.07119199808750343	0.031839971936082644	BRCA1/CHEK1	2
GO:0008156	negative regulation of DNA replication	1/30	24/18986	0.041666666666666664	26.369444444444444	4.947286766366869	0.03726366297310357	0.07119199808750343	0.031839971936082644	ATR	1
GO:0046823	negative regulation of nucleocytoplasmic transport	1/30	24/18986	0.041666666666666664	26.369444444444444	4.947286766366869	0.03726366297310357	0.07119199808750343	0.031839971936082644	BARD1	1
GO:0051457	maintenance of protein location in nucleus	1/30	24/18986	0.041666666666666664	26.369444444444444	4.947286766366869	0.03726366297310357	0.07119199808750343	0.031839971936082644	BARD1	1
GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	1/30	24/18986	0.041666666666666664	26.369444444444444	4.947286766366869	0.03726366297310357	0.07119199808750343	0.031839971936082644	XRCC3	1
GO:1903504	regulation of mitotic spindle checkpoint	1/30	24/18986	0.041666666666666664	26.369444444444444	4.947286766366869	0.03726366297310357	0.07119199808750343	0.031839971936082644	XRCC3	1
GO:0007389	pattern specification process	3/30	476/18986	0.0063025210084033615	3.988655462184874	2.6270521656892196	0.03853595653794208	0.07319829616305984	0.03273727045469728	XRCC2/PALB2/ATM	3
GO:0071450	cellular response to oxygen radical	1/30	25/18986	0.04	25.314666666666668	4.839497651552171	0.038786819291572905	0.07319829616305984	0.03273727045469728	FANCC	1
GO:0071451	cellular response to superoxide	1/30	25/18986	0.04	25.314666666666668	4.839497651552171	0.038786819291572905	0.07319829616305984	0.03273727045469728	FANCC	1
GO:0090231	regulation of spindle checkpoint	1/30	25/18986	0.04	25.314666666666668	4.839497651552171	0.038786819291572905	0.07319829616305984	0.03273727045469728	XRCC3	1
GO:0042327	positive regulation of phosphorylation	3/30	479/18986	0.006263048016701462	3.963674321503132	2.6135017760762946	0.03914733614281725	0.0736541066030513	0.03294112751739221	RAD50/NBN/MRE11	3
GO:0000302	response to reactive oxygen species	2/30	200/18986	0.01	6.328666666666667	3.0137621262680936	0.039596271081604906	0.07403689282082908	0.0331123251626189	FANCC/ATM	2
GO:0031334	positive regulation of protein-containing complex assembly	2/30	200/18986	0.01	6.328666666666667	3.0137621262680936	0.039596271081604906	0.07403689282082908	0.0331123251626189	ATM/ATR	2
GO:0001835	blastocyst hatching	1/30	26/18986	0.038461538461538464	24.34102564102564	4.7378359750395544	0.0403076460106937	0.07403689282082908	0.0331123251626189	RBBP8	1
GO:0033598	mammary gland epithelial cell proliferation	1/30	26/18986	0.038461538461538464	24.34102564102564	4.7378359750395544	0.0403076460106937	0.07403689282082908	0.0331123251626189	BRCA2	1
GO:0035188	hatching	1/30	26/18986	0.038461538461538464	24.34102564102564	4.7378359750395544	0.0403076460106937	0.07403689282082908	0.0331123251626189	RBBP8	1
GO:0045717	negative regulation of fatty acid biosynthetic process	1/30	26/18986	0.038461538461538464	24.34102564102564	4.7378359750395544	0.0403076460106937	0.07403689282082908	0.0331123251626189	BRCA1	1
GO:0071684	organism emergence from protective structure	1/30	26/18986	0.038461538461538464	24.34102564102564	4.7378359750395544	0.0403076460106937	0.07403689282082908	0.0331123251626189	RBBP8	1
GO:2000042	negative regulation of double-strand break repair via homologous recombination	1/30	26/18986	0.038461538461538464	24.34102564102564	4.7378359750395544	0.0403076460106937	0.07403689282082908	0.0331123251626189	FANCB	1
GO:0006403	RNA localization	2/30	204/18986	0.00980392156862745	6.204575163398692	2.9731856539345496	0.04104104740663223	0.07516097143403949	0.033615059071766665	ATM/ATR	2
GO:0044346	fibroblast apoptotic process	1/30	27/18986	0.037037037037037035	23.439506172839504	4.64173178706379	0.0418261465708033	0.07637281630480014	0.034157045639252495	XRCC2	1
GO:0016064	immunoglobulin mediated immune response	2/30	209/18986	0.009569377990430622	6.056140350877192	2.9239620983331633	0.042874987636883015	0.07805769808008996	0.03491059364860753	EXO1/NBN	2
GO:0000303	response to superoxide	1/30	28/18986	0.03571428571428571	22.60238095238095	4.5506868885876175	0.04334232440733876	0.07867712260452403	0.035187625618552536	FANCC	1
GO:0019724	B cell mediated immunity	2/30	212/18986	0.009433962264150943	5.9704402515723265	2.8951892623922784	0.043990051637147545	0.07961942094559746	0.0356090599586636	EXO1/NBN	2
GO:0031503	protein-containing complex localization	2/30	214/18986	0.009345794392523364	5.914641744548287	2.876312424002985	0.04473947770544547	0.08048109346832637	0.03599443513675679	ATM/ATR	2
GO:0000305	response to oxygen radical	1/30	29/18986	0.034482758620689655	21.822988505747126	4.4642636107383	0.04485618295084426	0.08048109346832637	0.03599443513675679	FANCC	1
GO:2001032	regulation of double-strand break repair via nonhomologous end joining	1/30	29/18986	0.034482758620689655	21.822988505747126	4.4642636107383	0.04485618295084426	0.08048109346832637	0.03599443513675679	MRE11	1
GO:1902806	regulation of cell cycle G1/S phase transition	2/30	220/18986	0.00909090909090909	5.753333333333333	2.821086049343454	0.047016404516323156	0.08411316299307524	0.03761884511041372	CHEK2/ATM	2
GO:0009612	response to mechanical stimulus	2/30	222/18986	0.009009009009009009	5.701501501501501	2.8031280180384446	0.047784811836155336	0.08491643459938641	0.03797810101120419	ATR/CHEK1	2
GO:0046685	response to arsenic-containing substance	1/30	31/18986	0.03225806451612903	20.41505376344086	4.303780645249843	0.047876955856519965	0.08491643459938641	0.03797810101120419	ATR	1
GO:0071295	cellular response to vitamin	1/30	31/18986	0.03225806451612903	20.41505376344086	4.303780645249843	0.047876955856519965	0.08491643459938641	0.03797810101120419	BRIP1	1
GO:0045619	regulation of lymphocyte differentiation	2/30	223/18986	0.008968609865470852	5.675934230194319	2.7942307279425576	0.0481707641864665	0.08519343723263646	0.038101987912904325	FANCD2/FANCA	2
GO:0022618	protein-RNA complex assembly	2/30	225/18986	0.008888888888888889	5.625481481481482	2.776596628465978	0.048946144455177296	0.08610878844303484	0.038511370394555156	ATM/ATR	2
GO:0010575	positive regulation of vascular endothelial growth factor production	1/30	32/18986	0.03125	19.777083333333334	4.229073788951305	0.04938387705537539	0.08610878844303484	0.038511370394555156	BRCA1	1
GO:0090317	negative regulation of intracellular protein transport	1/30	32/18986	0.03125	19.777083333333334	4.229073788951305	0.04938387705537539	0.08610878844303484	0.038511370394555156	BARD1	1
GO:1902042	negative regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/30	32/18986	0.03125	19.777083333333334	4.229073788951305	0.04938387705537539	0.08610878844303484	0.038511370394555156	BRCA1	1
GO:2000279	negative regulation of DNA biosynthetic process	1/30	32/18986	0.03125	19.777083333333334	4.229073788951305	0.04938387705537539	0.08610878844303484	0.038511370394555156	CHEK1	1
GO:0002285	lymphocyte activation involved in immune response	2/30	227/18986	0.00881057268722467	5.575917767988253	2.75917264883861	0.04972612984829651	0.08646200667442568	0.03866934402750438	EXO1/NBN	2
GO:0006308	DNA catabolic process	1/30	33/18986	0.030303030303030304	19.17777777777778	4.157682836060618	0.05088849263458495	0.08752774662845103	0.039145986503329	ATM	1
GO:0043247	telomere maintenance in response to DNA damage	1/30	33/18986	0.030303030303030304	19.17777777777778	4.157682836060618	0.05088849263458495	0.08752774662845103	0.039145986503329	NBN	1
GO:0050869	negative regulation of B cell activation	1/30	33/18986	0.030303030303030304	19.17777777777778	4.157682836060618	0.05088849263458495	0.08752774662845103	0.039145986503329	ATM	1
GO:0002440	production of molecular mediator of immune response	2/30	230/18986	0.008695652173913044	5.5031884057971014	2.7334208420748385	0.050904666859842275	0.08752774662845103	0.039145986503329	EXO1/NBN	2
GO:0033146	regulation of intracellular estrogen receptor signaling pathway	1/30	34/18986	0.029411764705882353	18.613725490196078	4.089363688305608	0.05239080600033008	0.08975815604422618	0.040143516775157706	BRCA1	1
GO:0071826	protein-RNA complex organization	2/30	234/18986	0.008547008547008548	5.40911680911681	2.699779617339304	0.05249184569953131	0.08975815604422618	0.040143516775157706	ATM/ATR	2
GO:0006298	mismatch repair	1/30	35/18986	0.02857142857142857	18.08190476190476	4.023896769404917	0.05389082055393868	0.09189646810712959	0.04109985734576156	EXO1	1
GO:0007033	vacuole organization	2/30	240/18986	0.008333333333333333	5.273888888888889	2.6507399282002173	0.05490590901453109	0.09337021340657896	0.041758976491676335	CHEK2/ATM	2
GO:0001556	oocyte maturation	1/30	36/18986	0.027777777777777776	17.57962962962963	3.9610839425167765	0.05538853969189328	0.09342099746398348	0.04178168919824446	BRCA2	1
GO:0006301	postreplication repair	1/30	36/18986	0.027777777777777776	17.57962962962963	3.9610839425167765	0.05538853969189328	0.09342099746398348	0.04178168919824446	BRCA1	1
GO:0046825	regulation of protein export from nucleus	1/30	36/18986	0.027777777777777776	17.57962962962963	3.9610839425167765	0.05538853969189328	0.09342099746398348	0.04178168919824446	BARD1	1
GO:0065004	protein-DNA complex assembly	2/30	242/18986	0.008264462809917356	5.2303030303030305	2.6347572103581416	0.055719340314664516	0.09346957088015538	0.04180341321568041	RAD51/RAD51C	2
GO:0072593	reactive oxygen species metabolic process	2/30	242/18986	0.008264462809917356	5.2303030303030305	2.6347572103581416	0.055719340314664516	0.09346957088015538	0.04180341321568041	FANCC/BRCA1	2
GO:0008340	determination of adult lifespan	1/30	37/18986	0.02702702702702703	17.104504504504508	3.9007458886717474	0.05688396680583763	0.0943999341898485	0.04221950972184364	ATM	1
GO:0033144	negative regulation of intracellular steroid hormone receptor signaling pathway	1/30	37/18986	0.02702702702702703	17.104504504504508	3.9007458886717474	0.05688396680583763	0.0943999341898485	0.04221950972184364	BRCA1	1
GO:0071425	hematopoietic stem cell proliferation	1/30	37/18986	0.02702702702702703	17.104504504504508	3.9007458886717474	0.05688396680583763	0.0943999341898485	0.04221950972184364	BRCA2	1
GO:1904385	cellular response to angiotensin	1/30	37/18986	0.02702702702702703	17.104504504504508	3.9007458886717474	0.05688396680583763	0.0943999341898485	0.04221950972184364	BRIP1	1
GO:0006270	DNA replication initiation	1/30	38/18986	0.02631578947368421	16.65438596491228	3.8427198668493743	0.058377105282581554	0.09636114178644796	0.043096641934930374	NBN	1
GO:0070316	regulation of G0 to G1 transition	1/30	38/18986	0.02631578947368421	16.65438596491228	3.8427198668493743	0.058377105282581554	0.09636114178644796	0.043096641934930374	CHEK1	1
GO:0043523	regulation of neuron apoptotic process	2/30	254/18986	0.007874015748031496	4.983202099737533	2.542434095520175	0.06068940269418935	0.0999115432651681	0.04468452661974188	XRCC2/ATM	2
GO:0031124	mRNA 3'-end processing	1/30	40/18986	0.025	15.821666666666667	3.7330245770724426	0.061356529847588104	0.1004753755969763	0.044936695488486965	BARD1	1
GO:0045023	G0 to G1 transition	1/30	40/18986	0.025	15.821666666666667	3.7330245770724426	0.061356529847588104	0.1004753755969763	0.044936695488486965	CHEK1	1
GO:0007143	female meiotic nuclear division	1/30	41/18986	0.024390243902439025	15.435772357723577	3.681096702747594	0.06284282268536823	0.1023676506374814	0.04578299824446494	ATM	1
GO:0150077	regulation of neuroinflammatory response	1/30	41/18986	0.024390243902439025	15.435772357723577	3.681096702747594	0.06284282268536823	0.1023676506374814	0.04578299824446494	ATM	1
GO:0071824	protein-DNA complex organization	2/30	262/18986	0.007633587786259542	4.8310432569974555	2.484053603265149	0.06408558744671738	0.1041180541457167	0.04656585025137911	RAD51/RAD51C	2
GO:1902742	apoptotic process involved in development	1/30	42/18986	0.023809523809523808	15.068253968253968	3.6309609700124557	0.06432684038499503	0.1042364246029108	0.046618790358924474	CHEK1	1
GO:0007099	centriole replication	1/30	43/18986	0.023255813953488372	14.71782945736434	3.582513417021722	0.0658085863092166	0.10608207011824239	0.04744423848498894	BRCA1	1
GO:0072595	maintenance of protein localization in organelle	1/30	43/18986	0.023255813953488372	14.71782945736434	3.582513417021722	0.0658085863092166	0.10608207011824239	0.04744423848498894	BARD1	1
GO:0032886	regulation of microtubule-based process	2/30	269/18986	0.007434944237918215	4.705328376703841	2.4348785306370906	0.067109689340747	0.10789843558940881	0.04825659137830884	XRCC3/BRCA1	2
GO:0009636	response to toxic substance	2/30	270/18986	0.007407407407407408	4.687901234567901	2.42799184448345	0.06754561479143739	0.10831796776139829	0.04844422331646587	FANCC/BRIP1	2
GO:1990776	response to angiotensin	1/30	45/18986	0.022222222222222223	14.063703703703705	3.4903076134591977	0.06876527625846873	0.10998890440308048	0.049191534491982256	BRIP1	1
GO:0071763	nuclear membrane organization	1/30	47/18986	0.02127659574468085	13.465248226950354	3.4037990778128253	0.07171291933935409	0.1141138742186637	0.0510363896258967	ATR	1
GO:2000378	negative regulation of reactive oxygen species metabolic process	1/30	47/18986	0.02127659574468085	13.465248226950354	3.4037990778128253	0.07171291933935409	0.1141138742186637	0.0510363896258967	BRCA1	1
GO:0098534	centriole assembly	1/30	48/18986	0.020833333333333332	13.184722222222222	3.3624959784283215	0.0731833566602168	0.11585805056949924	0.051816456593450036	BRCA1	1
GO:1902116	negative regulation of organelle assembly	1/30	48/18986	0.020833333333333332	13.184722222222222	3.3624959784283215	0.0731833566602168	0.11585805056949924	0.051816456593450036	BRCA1	1
GO:0001774	microglial cell activation	1/30	49/18986	0.02040816326530612	12.915646258503399	3.322405448269519	0.07465154228172877	0.11698558144908887	0.052320734497254266	ATM	1
GO:0006513	protein monoubiquitination	1/30	49/18986	0.02040816326530612	12.915646258503399	3.322405448269519	0.07465154228172877	0.11698558144908887	0.052320734497254266	FANCL	1
GO:0045922	negative regulation of fatty acid metabolic process	1/30	49/18986	0.02040816326530612	12.915646258503399	3.322405448269519	0.07465154228172877	0.11698558144908887	0.052320734497254266	BRCA1	1
GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors	1/30	49/18986	0.02040816326530612	12.915646258503399	3.322405448269519	0.07465154228172877	0.11698558144908887	0.052320734497254266	BRCA1	1
GO:0031670	cellular response to nutrient	1/30	50/18986	0.02	12.657333333333334	3.28346712818937	0.07611747953322312	0.11868191393215394	0.05307940373124136	BRIP1	1
GO:0048538	thymus development	1/30	50/18986	0.02	12.657333333333334	3.28346712818937	0.07611747953322312	0.11868191393215394	0.05307940373124136	ATM	1
GO:1904262	negative regulation of TORC1 signaling	1/30	51/18986	0.0196078431372549	12.409150326797384	3.2456248048874072	0.07758117173928591	0.12066016408697984	0.053964158073081706	ATM	1
GO:0040029	epigenetic regulation of gene expression	2/30	295/18986	0.006779661016949152	4.290621468926554	2.266027855361815	0.07874767887769493	0.12216745169246407	0.05463827870949417	BRCA1/CHEK1	2
