sgRNA	Gene	HL60.initial	KBM7.initial	HL60.final	KBM7.final
C14orf169_m73957723	C14orf169	256.7204290987803	201.59276633490117	129.63189928137305	291.8438910672494
C14orf169_m73957736	C14orf169	187.49244821821034	211.93085691617816	224.91134525318222	407.7659156628235
C14orf169_m73957741	C14orf169	174.51220180310347	189.5316606567447	262.5045960447804	463.6880983822964
C14orf169_m73957752	C14orf169	432.67488050356235	458.3220157699463	431.02606511056536	427.5716887093035
C14orf169_m73957789	C14orf169	722.5670504409491	1350.843835953526	1231.5030431730438	1039.2205622035387
C14orf169_m73957794	C14orf169	918.7129962692306	871.8456390210256	1062.333414610852	1313.0062484342916
C14orf169_p73957707	C14orf169	979.2874795397294	1611.01911558233	1040.2959917330186	1236.1132471950164
C14orf169_p73957715	C14orf169	738.431796059413	770.1877483051353	971.5910851138909	922.7160148713034
C14orf169_p73957725	C14orf169	599.9758342982731	635.7925707485344	483.52698431952143	415.9212339760799
C14orf169_p73957744	C14orf169	532.1901030193817	363.5561854415739	140.00245122388287	150.8733887952447
C14orf180_m105052796	C14orf180	451.4241253253834	272.2363853069606	398.6180902902221	390.8727562996493
C14orf180_m105052804	C14orf180	1113.4166924958338	680.5909632674014	1258.7257420221322	1155.725109535774
C14orf180_m105052809	C14orf180	237.9711842769593	394.57045718540485	270.2825100016628	687.9593519968493
C14orf180_m105052828	C14orf180	331.71740838606445	143.01025304099826	199.6331248933145	278.4458681240423
C14orf180_m105052856	C14orf180	399.5031396649559	706.4361897205939	334.45030014594244	445.6298935457999
C14orf180_m105054084	C14orf180	471.6156197488829	918.3670466367721	609.9180861188602	647.7652831672282
C14orf180_m105054109	C14orf180	1419.1736080516844	777.0798086926533	932.7015153294791	1025.2400165236704
C14orf180_p105052761	C14orf180	509.114109392525	1157.866145103022	1207.5211418059898	1038.0555167302164
C14orf180_p105052783	C14orf180	1132.1659373176549	1295.707352853382	733.7165499325714	1448.1515233396844
C14orf180_p105052817	C14orf180	1332.638631950972	1598.9580099041734	1757.1603947590115	1630.4811399146326
C14orf183_m50558364	C14orf183	591.3223366882019	1376.6890624067182	793.347223602003	767.7649669194304
C14orf183_m50558385	C14orf183	465.84662134216876	709.8822199143528	464.73035892372235	477.6686440621646
C14orf183_m50558469	C14orf183	643.2433223486294	1256.0780056251535	832.8849528828218	1107.9582451295576
C14orf183_m50559294	C14orf183	363.44689962299236	301.527641953912	571.6766758308551	848.735627315334
C14orf183_m50559330	C14orf183	1316.773886332508	718.4972953987503	513.9904806506441	943.6868333911058
C14orf183_m50559349	C14orf183	333.159657987743	149.90231342851627	418.71103467883495	739.803875559694
C14orf183_p50558402	C14orf183	315.8526627676005	651.29970662045	283.893859426207	767.7649669194304
C14orf183_p50558413	C14orf183	1171.1066765629753	932.151167411808	955.3870977037193	1304.8509301210352
C14orf183_p50558420	C14orf183	676.4150631872358	385.9553817010074	339.6355761171974	189.3198894148823
C14orf183_p50559340	C14orf183	614.3983303150585	747.7885520457019	493.24937676562445	576.6975092945646
C14orf1_m76121287	C14orf1	209.12619224338846	294.635581566394	479.63802734108026	326.2127325302588
C14orf1_m76121302	C14orf1	568.2463430613452	694.3750840424374	456.3042854704331	556.8917362480846
C14orf1_m76123714	C14orf1	1889.3469781988888	1316.383534015936	1575.0275762686824	1459.2194553362467
C14orf1_m76123786	C14orf1	529.3056038160246	282.57447588823754	709.0864890691105	542.9111905682164
C14orf1_m76123805	C14orf1	1008.1324715733002	868.3996088272667	657.2337293565613	743.8815347163222
C14orf1_m76123811	C14orf1	1707.6235283873928	1979.7443463145423	1433.080646555579	1621.7432988647151
C14orf1_p76121275	C14orf1	949.0002379044801	814.9861408240022	442.6929360458889	399.0280746129058
C14orf1_p76121289	C14orf1	628.8208263318439	601.3322688109446	972.2392446102978	560.9693954047128
C14orf1_p76123699	C14orf1	623.0518279251297	172.30150968794973	405.7478447506976	129.32004753878115
C14orf1_p76123817	C14orf1	222.10643865849534	256.7292494350451	255.3748415843049	102.52400165236705
C14orf28_m45369754	C14orf28	586.9955878831662	441.0918648011513	390.84017633333974	511.4549627885129
C14orf28_m45369768	C14orf28	478.82686775727564	275.68241550071957	227.5039832388097	396.1154609295999
C14orf28_m45369776	C14orf28	274.0274243189228	89.59678503773385	163.33619309453005	378.0572560931035
C14orf28_m45369807	C14orf28	125.47571534603307	353.21809486029696	175.65122352626048	410.0960066094682
C14orf28_m45369813	C14orf28	543.72809983281	416.96965344483834	517.8794376290853	484.0763941654376
C14orf28_m45369868	C14orf28	735.5472968560559	480.7212120293797	642.9742204356103	300.581732117167
C14orf28_p45369702	C14orf28	586.9955878831662	685.7600085580399	513.3423211542372	488.1540533220658
C14orf28_p45369939	C14orf28	595.6490854932375	446.2609100917898	963.1650116606017	396.6979836662611
C14orf28_p45369945	C14orf28	791.7950313215191	451.42995538242826	630.011030507473	637.279873907327
C14orf28_p45369955	C14orf28	794.6795305248761	1032.086043030819	1767.5309467015213	1092.2301312397058
C14orf2_m104379015	C14orf2	516.3253574009177	444.5378949949103	186.02177546877033	253.9799131842729
C14orf2_m104381443	C14orf2	504.7873605874894	1049.316193999614	684.4564282056497	1448.7340460763457
C14orf2_m104381449	C14orf2	1507.1508337540754	854.6154880522306	595.0104177015022	229.5139582445035
C14orf2_m104381454	C14orf2	331.71740838606445	323.9268382133455	151.66932215920647	329.7078689502258
C14orf2_m104381462	C14orf2	711.0290536275207	435.9228195105128	584.6398657589924	781.7455125992986
C14orf2_m104387316	C14orf2	1886.4624789955317	1550.7135871915475	1628.8248144704523	1938.635667608395
C14orf2_p104378994	C14orf2	999.478973963229	1364.627956728562	1151.1312656185926	919.8034011879975
C14orf2_p104379000	C14orf2	729.7782984493418	272.2363853069606	405.7478447506976	188.73736667822115
C14orf2_p104381390	C14orf2	767.2767880929839	1051.0392090964933	1053.259181661156	1582.1317527717551
C14orf2_p104381469	C14orf2	674.9728135855572	739.1734765613044	674.0858762631398	932.0363786578822
C14orf37_m58605783	C14orf37	258.16267870045886	20.676181162553966	298.8015278435649	119.41716101554115
C14orf37_m58605832	C14orf37	1750.891016437749	1710.9539912013408	1194.5579518778525	1031.065243890282
C14orf37_m58605952	C14orf37	2314.8106106940586	2551.7853584785353	2154.48216605642	2636.4979061284844
C14orf37_m58606000	C14orf37	2111.453416857384	1955.6221349582295	1753.9195972769774	1498.8310014292067
C14orf37_m58606045	C14orf37	565.3618438579881	790.8639294676892	900.9417000055427	765.4348759727858
C14orf37_m58606071	C14orf37	425.46363249516963	322.20382311646597	241.76349215976072	69.90272839934117
C14orf37_p58605813	C14orf37	764.3922888896268	442.8148798980308	183.42913748314285	427.5716887093035
C14orf37_p58605834	C14orf37	644.6855719503079	382.50935150724837	574.9174733128895	877.2792414117316
C14orf37_p58605856	C14orf37	1028.3239659967999	1517.9763003508372	1158.2610200790682	1221.550178778487
C14orf37_p58605914	C14orf37	507.6718597908465	260.1752796288041	524.3610325931539	479.4162122721482
C14orf79_m105452812	C14orf79	588.4378374848447	570.3179970671137	724.6423169828753	735.1436936664046
C14orf79_m105452852	C14orf79	586.9955878831662	539.3037253232826	773.2542792133902	1119.0261771261198
C14orf79_p105452760	C14orf79	712.4713032291993	217.09990220681667	254.07852259149115	631.4546465407152
C14orf79_p105452767	C14orf79	1949.9214614693876	1917.7158028268805	1975.5901450481251	1861.1601436324586
C14orf79_p105452794	C14orf79	584.1110886798092	728.8353859800274	672.1413977739193	584.2703048711599
C14orf79_p105452824	C14orf79	191.81919702324598	356.66412505405594	239.81901367054013	182.9121393116094
C14orf79_p105452835	C14orf79	475.9423685539186	771.9107634020148	364.9137964770651	907.5704237181128
C14orf79_p105452854	C14orf79	882.6567562272671	768.4647332082558	933.9978343222928	650.677896850534
C14orf79_p105452859	C14orf79	314.41041316592197	846.0004125678331	943.7202267683957	706.0175568333458
C14orf79_p105452865	C14orf79	950.4424875061586	918.3670466367721	990.38771050969	940.1916969711386
C14orf80_m105957962	C14orf80	1025.4394667934428	1023.4709675464214	88.79785100774053	76.3104785026141
C14orf80_m105957981	C14orf80	246.62468188703053	136.1181926534803	0.0	0.0
C14orf80_m105957987	C14orf80	2783.5417312395844	2908.4494835325913	694.8269801481595	139.80545679868234
C14orf80_m105958000	C14orf80	641.8010727469508	1109.6217223903961	473.8045918734185	222.52368540456936
C14orf80_m105958005	C14orf80	1909.5384726223883	1862.5793197267365	1130.390161733573	550.4839861448116
C14orf80_m105958450	C14orf80	126.91796494771162	460.04503086682575	246.30060863460878	387.3776198796823
C14orf80_m105958455	C14orf80	338.92865639445716	206.76181162553968	60.27883316583846	22.1358639931247
C14orf80_p105957950	C14orf80	199.03044503163866	196.4237210442627	58.98251417302473	72.23281934598587
C14orf80_p105958014	C14orf80	1185.5291725797608	863.2305635366281	358.43220151299647	361.1640967299293
C14orf80_p105958438	C14orf80	1039.861962810228	1007.9638316745059	797.2361805804442	941.9392651811222
C14orf93_m23468121	C14orf93	449.98187572370483	852.8924729553512	315.65367475014335	305.2419140104564
C14orf93_m23468126	C14orf93	605.7448327049873	1206.110567815648	645.5668584212377	731.0660345097764
C14orf93_m23468134	C14orf93	1883.5779797921746	1779.8745950765208	1166.0389340359504	681.5516018935764
C14orf93_m23468143	C14orf93	706.7023048224852	789.1409143708097	761.5874082780666	575.5324638212422
C14orf93_p23468105	C14orf93	155.76295698128243	151.62532852539576	459.54508295246745	569.7072364546304
C14orf93_p23468160	C14orf93	1274.9486478838303	951.1043334774824	1820.6800254068844	1626.4034807580044
C14orf93_p23468175	C14orf93	539.4013510277744	439.3688497042718	308.52392028966784	622.7168054907976
C14orf93_p23468180	C14orf93	848.0427657869822	973.503529736916	1092.7969109419748	724.0757616698422
C14orf93_p23468205	C14orf93	1853.2907381569253	2612.0908868693177	1877.0699015942816	1188.3463827887997
C14orf93_p23468211	C14orf93	747.0852936694843	1312.937503822177	1152.4275846114062	934.948992341188
C15orf26_m81426694	C15orf26	447.0973765203477	666.8068424923655	1583.4536497219717	1055.5311988300516
C15orf26_m81426702	C15orf26	447.0973765203477	213.65387201305765	370.09907244832004	140.3879795353435
C15orf26_m81426732	C15orf26	615.840579916737	513.4584988700902	771.9579602205764	873.2015822551034
C15orf26_p81426667	C15orf26	1081.6872012589058	1214.7256433000455	1071.4076475605482	1131.2591545960045
C15orf26_p81426672	C15orf26	1021.1127179884071	914.9210164430131	768.7171627385421	265.0478451808352
C15orf26_p81426680	C15orf26	281.2386723273155	510.0124686763312	276.1159454693246	484.6589169020987
C15orf26_p81426685	C15orf26	1690.31653316725	1211.2796131062867	692.882501658939	800.3862401724564
C15orf26_p81426711	C15orf26	360.56240041963525	477.27518183562074	607.3254481332327	550.4839861448116
C15orf26_p81426717	C15orf26	555.2660966462383	48.244422712625926	515.9349591398648	446.7949390191223
C15orf26_p81427624	C15orf26	419.6946340884555	292.91256646951456	478.98986784467337	195.1451167814941
C15orf27_m76426604	C15orf27	1179.7601741730466	1188.8804168468532	1610.0281890746533	1217.4725196218587
C15orf27_m76426619	C15orf27	875.4455082188745	537.5807102264032	697.4196181337869	1246.0161337182562
C15orf27_m76426635	C15orf27	1655.7025427269652	1278.477201884587	1420.1174566274417	1216.8899968851974
C15orf27_m76430051	C15orf27	0.0	67.1975887783004	25.926379856274608	26.796045886414113
C15orf27_m76430091	C15orf27	350.4666532078855	572.0410121639931	615.1033620901151	464.2706211189576
C15orf27_m76430112	C15orf27	835.0625193718753	587.5481480359085	536.0279035284775	976.3081066441316
C15orf27_m76430126	C15orf27	703.8178056191281	870.1226239241461	773.902438709797	353.0087784166729
C15orf27_m76430163	C15orf27	386.522893249849	132.67216245972128	114.72423086401514	64.66002376939058
C15orf27_p76430039	C15orf27	230.75993626856658	132.67216245972128	558.7134859027178	546.9888497248446
C15orf27_p76430130	C15orf27	389.4073924532061	458.3220157699463	475.7490703626391	330.290391686887
C15orf38_m90454008	C15orf38	830.7357705668396	603.055283907824	569.0840378452276	843.4929226853834
C15orf38_m90454030	C15orf38	1259.0839022653663	1326.721624597213	829.6441554007874	1436.5010686064609
C15orf38_m90456004	C15orf38	1814.3499989116046	1569.6667532572221	1543.9159204411528	1813.3932792262422
C15orf38_m90456013	C15orf38	377.8693956397778	222.26894749745514	521.7683946075265	318.6399369536635
C15orf38_m90456027	C15orf38	437.00162930859796	255.0062343381656	410.93312072195255	381.5523925130705
C15orf38_m90456047	C15orf38	778.8147849064122	1393.9192133755132	866.5892466959788	816.114354062308
C15orf38_p90454016	C15orf38	115.37996813428329	101.65789071589035	118.61318784245633	128.73752480212
C15orf38_p90456015	C15orf38	301.4301667508151	542.7497555170416	526.9536705787814	802.716331119101
C15orf38_p90456030	C15orf38	628.8208263318439	677.1449330736424	366.8582749662857	736.308739139727
C15orf38_p90456039	C15orf38	568.2463430613452	1013.1328769651444	725.9386359756891	657.6681696904682
C15orf39_m75498425	C15orf39	1113.4166924958338	994.1797108994699	1156.9647010862543	420.5814158693693
C15orf39_m75498447	C15orf39	83.65047689735539	148.17929833163677	73.24202309397577	204.4654805680729
C15orf39_m75498465	C15orf39	807.659776939983	1183.7113715562145	1020.8512068408127	1227.3754061450986
C15orf39_m75498486	C15orf39	1874.9244821821035	1728.1841421701358	941.7757482791751	1071.2593127199034
C15orf39_m75498542	C15orf39	809.1020265416615	959.7194089618799	924.9236013725966	835.337604372127
C15orf39_m75498557	C15orf39	1567.7253170245742	1073.4384053559268	1526.4156140381676	1993.3928048545456
C15orf39_m75498564	C15orf39	1683.1052851588574	1805.719821529713	2304.207009726406	876.6967186750704
C15orf39_m75498592	C15orf39	1140.819434927726	1461.1168021538138	1156.9647010862543	812.619217642341
C15orf39_m75498598	C15orf39	1068.706954843799	1266.4160962064304	595.6585771979092	431.0668251292705
C15orf39_p75498499	C15orf39	670.6460647805217	578.933072551511	636.4926254715416	461.9405301723129
C15orf40_m83680250	C15orf40	1621.0885522866802	1530.0374060289935	1000.110102955793	808.5415584857128
C15orf40_m83680268	C15orf40	814.8710249483757	608.2243291984626	576.8619518021101	454.3677345957176
C15orf40_m83680307	C15orf40	1096.1096972756911	928.705137218049	1046.1294272006805	1360.190590103847
C15orf40_m83680325	C15orf40	390.8496420548846	220.54593240057565	112.77975237479454	100.7764334423835
C15orf40_m83680335	C15orf40	514.8831077992392	1137.1899639404683	851.033418782214	614.561487177541
C15orf40_m83680341	C15orf40	207.6839426417099	456.59900067306677	779.7358741774589	239.99936750440466
C15orf40_p83679084	C15orf40	770.1612872963409	1273.3081565939485	828.3478364079738	827.1822860588704
C15orf40_p83680252	C15orf40	533.6323526210602	849.4464427615922	619.6404785649631	888.347173408294
C15orf40_p83680260	C15orf40	1769.64026125957	1650.6484628105584	1875.773582601468	1645.6267310678234
C15orf40_p83680278	C15orf40	524.9788550109889	709.8822199143528	577.5101112985169	666.4060107403858
C15orf41_m36983888	C15orf41	236.52893467528074	296.35859666327354	561.9542833847521	149.70834332192234
C15orf41_m36983935	C15orf41	729.7782984493418	835.6623219865562	821.8662414439051	890.6772643549386
C15orf41_p36950040	C15orf41	884.0990058289457	1231.9557942688405	515.9349591398648	384.4650061963764
C15orf41_p36950050	C15orf41	568.2463430613452	523.7965894513671	597.6030556871298	766.017398709447
C15orf41_p36950055	C15orf41	571.1308422647023	482.44422712625925	521.1202351111197	229.5139582445035
C15orf41_p36950065	C15orf41	1348.503377569436	1238.8478546563585	1584.7499687147854	1191.2589964721058
C15orf41_p36950074	C15orf41	396.61864046159883	329.095883503984	207.41103885019686	220.19359445792466
C15orf41_p36983894	C15orf41	963.4227339212655	1025.1939826433008	254.72668208789804	296.5040729605388
C15orf41_p36983917	C15orf41	321.6216611743147	311.865732535189	357.7840420165896	298.2516411705223
C15orf41_p36983943	C15orf41	351.90890280956404	568.5949819702341	376.58066741238866	585.4353503444822
C15orf43_m45249121	C15orf43	990.8254763531577	671.9758877830039	496.49017424765873	792.2309218591998
C15orf43_m45249129	C15orf43	700.933306415771	1178.542326265576	565.8432403631933	402.5232110328729
C15orf43_m45249156	C15orf43	863.9075114054461	206.76181162553968	241.11533266335385	634.367260224021
C15orf43_m45249163	C15orf43	288.4499203357082	429.0307591229948	150.37300316639272	289.5138001206047
C15orf43_m45250585	C15orf43	184.60794901485326	384.2323666041279	591.7696202194679	364.0767104132352
C15orf43_p45248904	C15orf43	1008.1324715733002	1340.5057453722488	1079.8337210138375	838.832740792094
C15orf43_p45248913	C15orf43	1410.5201104416133	1366.3509718254413	1400.6726717352358	753.201898502901
C15orf43_p45248947	C15orf43	638.9165735435937	256.7292494350451	239.81901367054013	632.0371692773764
C15orf43_p45248956	C15orf43	579.7843398747735	327.3728684071045	256.02300108071177	130.4850930121035
C15orf43_p45249080	C15orf43	1378.7906192046853	873.5686541179051	831.588633890008	1114.3659952328303
C15orf48_m45723207	C15orf48	1442.249601678541	1119.9598129716733	1106.408260366519	1349.1226581072845
C15orf48_m45723244	C15orf48	2086.935173628849	2093.463342708589	1576.9720547579032	1933.9754857151056
C15orf48_m45723277	C15orf48	96.63072331246225	75.81266426269788	15.555827913764766	92.03859239246587
C15orf48_m45724291	C15orf48	565.3618438579881	441.0918648011513	648.1594964068652	472.425939432214
C15orf48_m45724297	C15orf48	754.296541677877	894.2448352804591	477.69354885185965	803.8813765924234
C15orf48_p45723188	C15orf48	954.7692363111942	801.2020200489662	662.4190053278162	824.2696723755646
C15orf48_p45723209	C15orf48	1954.2482102744232	1848.7951989517005	1762.9938302266735	1876.305734785649
C15orf48_p45723216	C15orf48	1550.4183218044318	1137.1899639404683	1594.4723611608883	1148.1523139591786
C15orf48_p45723247	C15orf48	291.3344195390653	408.35457796044085	203.5220818717557	319.2224596903246
C15orf48_p45725146	C15orf48	1149.4729325377973	904.582925861736	1371.5054943969267	947.764492547734
C15orf52_m40633013	C15orf52	175.95445140478202	275.68241550071957	270.9306694980697	567.959668244647
C15orf52_m40633037	C15orf52	308.6414147592078	537.5807102264032	821.8662414439051	588.3479640277882
C15orf52_m40633105	C15orf52	761.5077896862697	677.1449330736424	499.73097172969307	471.8434166955529
C15orf52_m40633111	C15orf52	614.3983303150585	802.9250351458458	1015.0177713731509	744.4640574529834
C15orf52_m40633120	C15orf52	2029.2451895617073	1109.6217223903961	1578.2683737507168	1049.70597146344
C15orf52_m40633125	C15orf52	461.51987253713315	926.9821221211695	488.7122602907764	466.0181893289411
C15orf52_p40633005	C15orf52	1326.8696335442578	1145.8050394248658	933.9978343222928	825.434717848887
C15orf52_p40633063	C15orf52	636.0320743402366	547.9188008076801	679.2711522343948	722.3281934598587
C15orf52_p40633072	C15orf52	1958.5749590794587	1540.3754966102706	784.2729906523069	825.434717848887
C15orf52_p40633078	C15orf52	527.863354214346	308.41970234143	435.5631815854134	630.2896010673928
C15orf54_m39544382	C15orf54	835.0625193718753	842.5543823740742	513.9904806506441	722.3281934598587
C15orf54_m39544396	C15orf54	705.2600552208066	523.7965894513671	450.47085000277133	596.5032823410446
C15orf54_m39544429	C15orf54	715.3558024325564	573.7640272608726	724.6423169828753	728.7359435631316
C15orf54_m39544435	C15orf54	209.12619224338846	558.2568913889571	269.63435050525595	648.3478059038893
C15orf54_m39544470	C15orf54	859.5807626004105	677.1449330736424	660.4745268385957	725.2408071431646
C15orf54_p39544336	C15orf54	1080.2449516572274	1316.383534015936	1330.6714461232943	1657.859708537708
C15orf54_p39544345	C15orf54	1204.278417401582	1466.2858474444522	1357.8941449723827	1645.6267310678234
C15orf54_p39544352	C15orf54	1313.889387129151	1076.8844355496858	1127.1493642515386	1730.675050620355
C15orf54_p39544409	C15orf54	739.8740456610916	1168.2042356842992	1480.3962897932802	683.2991701035598
C15orf54_p39544439	C15orf54	728.3360488476633	1090.6685563247217	952.146300221685	834.7550816354658
C15orf56_m40544912	C15orf56	1155.2419309445115	959.7194089618799	878.2561176313023	683.2991701035598
C15orf56_m40544978	C15orf56	461.51987253713315	353.21809486029696	532.1389465500364	524.2704629950588
C15orf56_m40545038	C15orf56	77.88147849064121	124.0570869753238	177.59570201548107	119.99968375220233
C15orf56_m40545044	C15orf56	911.501748260838	1674.7706741668715	1249.651509072436	1557.6657978319856
C15orf56_p40544853	C15orf56	63.45898247385581	110.27296620028783	194.44784892205956	433.3969160759152
C15orf56_p40544870	C15orf56	610.0715815100228	480.7212120293797	779.7358741774589	515.532621945141
C15orf56_p40544981	C15orf56	307.19916515752925	189.5316606567447	307.87576079326095	661.1633061104352
C15orf56_p40545008	C15orf56	1289.3711439006158	1454.2247417662957	638.4371039607622	1477.2776601727433
C15orf56_p40545024	C15orf56	543.72809983281	370.4482458290919	286.4864974118344	515.532621945141
C15orf56_p40545029	C15orf56	475.9423685539186	504.8434233856927	355.839563527369	243.4945039243717
C15orf57_m40855062	C15orf57	923.0397450742663	1347.397805759767	1933.459777781679	1202.326928468668
C15orf57_m40855068	C15orf57	382.1961444448134	575.4870423577521	786.8656286379344	794.5610128058446
C15orf57_m40855084	C15orf57	320.1794115726361	304.97367214767104	311.7647177717022	428.1542114459646
C15orf57_m40855159	C15orf57	449.98187572370483	708.1592048174734	535.3797440320707	908.152946454774
C15orf57_m40855168	C15orf57	752.8542920761985	1069.9923751621677	941.1275887827683	1062.5214716699857
C15orf57_m40855173	C15orf57	552.3815974428812	499.67437809505424	384.35858136927106	336.1156190534988
C15orf57_p40855088	C15orf57	1162.4531789529042	1249.1859452376355	660.4745268385957	689.7069202068328
C15orf57_p40855107	C15orf57	572.5730918663808	706.4361897205939	326.6723861890601	941.356742444461
C15orf57_p40855121	C15orf57	419.6946340884555	191.25467575362418	66.76042812990711	101.3589561790447
C15orf57_p40855147	C15orf57	408.15663727502715	217.09990220681667	221.6705477711479	510.8724400518517
C15orf60_m73735550	C15orf60	761.5077896862697	639.2386009422935	1109.6490578485532	700.192329466734
C15orf60_m73735558	C15orf60	138.45596176113995	348.04904956965845	262.5045960447804	336.1156190534988
C15orf60_m73735569	C15orf60	460.0776229354546	404.90854776668186	804.3659350409197	593.0081459210776
C15orf60_m73735592	C15orf60	0.0	151.62532852539576	73.24202309397577	105.43661533567293
C15orf60_m73735608	C15orf60	669.2038151788431	553.0878460983187	527.6018300751883	447.9599844924446
C15orf60_m73735619	C15orf60	1139.3771853260475	618.5624197797396	915.8493684229005	688.5418747335104
C15orf60_m73735629	C15orf60	1703.296779582357	1407.7033341505494	1453.8217504405986	1188.928905525461
C15orf60_m73735636	C15orf60	745.6430440678057	1323.2755944034539	1453.8217504405986	1065.4340853532915
C15orf60_p73735513	C15orf60	1413.4046096449704	921.813076830531	692.882501658939	324.4651643202752
C15orf60_p73735578	C15orf60	372.10039723306363	363.5561854415739	128.9837397849662	226.01882182453645
C15orf61_m67813587	C15orf61	28.844992033570822	160.24040400979325	173.70674503703987	181.74709383828704
C15orf61_m67813608	C15orf61	224.99093786185242	404.90854776668186	267.68987201603534	352.4262556800117
C15orf61_m67813670	C15orf61	1034.0929644035139	1519.6993154477166	1569.8423002974275	1087.5699493464163
C15orf61_m67813676	C15orf61	627.3785767301654	770.1877483051353	632.6036684931005	745.6291029263058
C15orf61_m67813683	C15orf61	784.5837833131263	449.7069402855488	340.2837356136042	316.8923687436799
C15orf61_p67813578	C15orf61	745.6430440678057	565.1489517764751	657.2337293565613	436.3095297592211
C15orf61_p67813591	C15orf61	576.8998406714164	620.285434876619	643.6223799320171	882.5219460416822
C15orf61_p67813617	C15orf61	1025.4394667934428	1345.6747906628873	1031.2217587833225	1137.0843819626164
C15orf61_p67813623	C15orf61	1572.0520658296098	1159.5891601999017	836.773909861263	940.1916969711386
C15orf61_p67813692	C15orf61	633.1475751368796	835.6623219865562	561.3061238883453	630.872123804054
C16orf11_m613295	C16orf11	566.8040934596667	1095.8376016153602	605.3809696440121	641.3575330639552
C16orf11_m613357	C16orf11	321.6216611743147	401.4625175729229	644.2705394284241	738.0563073497104
C16orf11_m613366	C16orf11	1887.9047285972104	1802.2737913359542	2393.0048607341464	1784.8496651298444
C16orf11_m613396	C16orf11	501.9028613841323	801.2020200489662	588.5288227374336	931.453855921221
C16orf11_m613423	C16orf11	1371.5793711962926	1113.0677525841552	1661.8809487872024	1399.802136196807
C16orf11_m613430	C16orf11	256.7204290987803	258.4522645319246	382.41410288005045	352.4262556800117
C16orf11_p613280	C16orf11	164.4164545913537	258.4522645319246	318.2463127357708	223.68873087789171
C16orf11_p613287	C16orf11	536.5168518244172	487.61327241689776	526.3055110823746	559.8043499313904
C16orf11_p613302	C16orf11	572.5730918663808	813.2631257271228	1042.2404702222393	913.3956510847246
C16orf11_p613309	C16orf11	542.2858502311315	523.7965894513671	748.6242183499293	432.2318706025929
C16orf13_m686220	C16orf13	1765.3135124545342	1176.8193111686967	1201.687706338328	970.4828792775198
C16orf13_m686226	C16orf13	597.091335094916	1095.8376016153602	671.4932382775123	459.027916489007
C16orf13_m686259	C16orf13	27.402742431892282	48.244422712625926	15.555827913764766	92.03859239246587
C16orf13_m686271	C16orf13	1044.1887116152639	1052.7622241933727	681.8637902200222	658.8332151637904
C16orf13_m686280	C16orf13	925.9242442776234	1216.448658396925	888.6266695738123	1297.8606572811009
C16orf13_p686193	C16orf13	852.3695145920178	699.544129333076	1239.2809571299263	782.910558072621
C16orf13_p686198	C16orf13	471.6156197488829	566.8719668733546	1064.2778931000728	588.3479640277882
C16orf13_p686205	C16orf13	1928.2877174442094	1557.6056475790656	1989.2014944726693	2263.1008319286702
C16orf13_p686230	C16orf13	949.0002379044801	859.7845333428692	578.1582707949237	1247.1811791915786
C16orf13_p686251	C16orf13	510.55635899420355	747.7885520457019	388.8956978441191	543.4937133048776
C16orf45_m15609182	C16orf45	1178.3179245713682	1478.3469531226087	1408.450585692118	1451.0641370229903
C16orf45_m15609197	C16orf45	499.0183621807752	398.0164873791639	674.7340357595467	527.7655994150258
C16orf45_m15609205	C16orf45	190.37694742156742	146.45628323475728	195.7441679148733	113.00941091226822
C16orf45_m15661838	C16orf45	1788.389506081391	1492.1310738976447	1788.2720505865411	1629.8986171779716
C16orf45_p15609147	C16orf45	1109.089943690798	599.6092537140651	278.0604239585452	573.2023728745976
C16orf45_p15609162	C16orf45	500.4606117824538	354.9411099571764	282.59754043339325	551.649031618134
C16orf45_p15609186	C16orf45	969.1917323279796	1104.4526770997577	957.9797356893467	1632.8112308612774
C16orf45_p15609234	C16orf45	601.4180838999516	420.41568363859733	514.638640147051	631.4546465407152
C16orf45_p15609242	C16orf45	154.3207073796039	411.80060815419984	349.35796856330035	331.4554371602094
C16orf45_p15609257	C16orf45	735.5472968560559	651.29970662045	676.0303547523604	539.9985768849104
C16orf52_m22019638	C16orf52	1218.7009134183672	644.4076462329319	615.7515215865219	516.1151446818022
C16orf52_m22019665	C16orf52	219.22193945513825	382.50935150724837	221.02238827474105	441.5522343891717
C16orf52_m22019680	C16orf52	1349.9456271711144	1132.0209186498298	1615.2134650459082	1241.938474561628
C16orf52_m22019686	C16orf52	961.9804843195869	632.3465405547755	504.26808820454113	551.0665088814728
C16orf52_m22019695	C16orf52	661.9925671704503	572.0410121639931	551.5837314422423	620.969237280814
C16orf52_m22086806	C16orf52	187.49244821821034	125.7801020722033	45.37116474848057	112.42688817560705
C16orf52_m22086826	C16orf52	550.9393478412027	656.4687519110885	594.3622582050954	907.5704237181128
C16orf52_p22019625	C16orf52	568.2463430613452	1104.4526770997577	625.473914032625	919.8034011879975
C16orf52_p22086830	C16orf52	445.6551269186692	615.1163895859805	723.9941574864685	482.328825955454
C16orf52_p22086840	C16orf52	1042.7464620135852	721.9433255925094	702.6048941050419	1001.3565843205622
C16orf54_m29756151	C16orf54	497.5761125790967	270.51337021008106	258.6156390663392	249.3197312909835
C16orf54_m29756188	C16orf54	171.62770259974639	416.96965344483834	135.46533474903484	140.3879795353435
