ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0001783	B cell apoptotic process	1/23	26/18986	0.038461538461538464	31.749163879598665	5.464073275684923	0.031044669322739082	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0007039	protein catabolic process in the vacuole	1/23	26/18986	0.038461538461538464	31.749163879598665	5.464073275684923	0.031044669322739082	0.1392674271852485	0.10059166596194787	CCDC115	1
GO:0048641	regulation of skeletal muscle tissue development	1/23	26/18986	0.038461538461538464	31.749163879598665	5.464073275684923	0.031044669322739082	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0051882	mitochondrial depolarization	1/23	26/18986	0.038461538461538464	31.749163879598665	5.464073275684923	0.031044669322739082	0.1392674271852485	0.10059166596194787	BCL2	1
GO:0090128	regulation of synapse maturation	1/23	26/18986	0.038461538461538464	31.749163879598665	5.464073275684923	0.031044669322739082	0.1392674271852485	0.10059166596194787	ANAPC2	1
GO:2000273	positive regulation of signaling receptor activity	1/23	26/18986	0.038461538461538464	31.749163879598665	5.464073275684923	0.031044669322739082	0.1392674271852485	0.10059166596194787	BUD31	1
GO:0042594	response to starvation	2/23	230/18986	0.008695652173913044	7.178071833648393	3.282936298350078	0.03127842430453565	0.13953652620301182	0.10078603387017043	BCL2/CAD	2
GO:0032469	endoplasmic reticulum calcium ion homeostasis	1/23	27/18986	0.037037037037037035	30.573268921095003	5.3553664993647745	0.03222008981881408	0.13985260607842	0.10101433564817387	BCL2	1
GO:0033119	negative regulation of RNA splicing	1/23	27/18986	0.037037037037037035	30.573268921095003	5.3553664993647745	0.03222008981881408	0.13985260607842	0.10101433564817387	ACIN1	1
GO:0036296	response to increased oxygen levels	1/23	27/18986	0.037037037037037035	30.573268921095003	5.3553664993647745	0.03222008981881408	0.13985260607842	0.10101433564817387	CCDC115	1
GO:0036344	platelet morphogenesis	1/23	27/18986	0.037037037037037035	30.573268921095003	5.3553664993647745	0.03222008981881408	0.13985260607842	0.10101433564817387	BAP1	1
GO:0071108	protein K48-linked deubiquitination	1/23	27/18986	0.037037037037037035	30.573268921095003	5.3553664993647745	0.03222008981881408	0.13985260607842	0.10101433564817387	BAP1	1
GO:0006541	glutamine metabolic process	1/23	28/18986	0.03571428571428571	29.481366459627328	5.252417917649061	0.033394146358408205	0.1433983931861058	0.10357542720789711	CAD	1
GO:0036037	CD8-positive, alpha-beta T cell activation	1/23	28/18986	0.03571428571428571	29.481366459627328	5.252417917649061	0.033394146358408205	0.1433983931861058	0.10357542720789711	BCL2	1
GO:0010039	response to iron ion	1/23	29/18986	0.034482758620689655	28.464767616191907	5.154728772690033	0.03456684045239278	0.14609038359616527	0.10551982874940954	BCL2	1
GO:0060402	calcium ion transport into cytosol	1/23	29/18986	0.034482758620689655	28.464767616191907	5.154728772690033	0.03456684045239278	0.14609038359616527	0.10551982874940954	BCL2	1
GO:1904036	negative regulation of epithelial cell apoptotic process	1/23	29/18986	0.034482758620689655	28.464767616191907	5.154728772690033	0.03456684045239278	0.14609038359616527	0.10551982874940954	BCL2	1
GO:0002573	myeloid leukocyte differentiation	2/23	247/18986	0.008097165991902834	6.6840345009681394	3.131465797399385	0.03564010456030482	0.14946746567117153	0.10795906611367306	BAP1/ACIN1	2
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/23	30/18986	0.03333333333333333	27.515942028985506	5.061858893670137	0.0357381736100435	0.14946746567117153	0.10795906611367306	BCL2	1
GO:0006359	regulation of transcription by RNA polymerase III	1/23	31/18986	0.03225806451612903	26.628330995792425	4.973418129277503	0.03690814733904613	0.15000561417461497	0.10834776615352015	BRF1	1
GO:0030262	apoptotic nuclear changes	1/23	31/18986	0.03225806451612903	26.628330995792425	4.973418129277503	0.03690814733904613	0.15000561417461497	0.10834776615352015	ACIN1	1
GO:0033688	regulation of osteoblast proliferation	1/23	31/18986	0.03225806451612903	26.628330995792425	4.973418129277503	0.03690814733904613	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0040018	positive regulation of multicellular organism growth	1/23	31/18986	0.03225806451612903	26.628330995792425	4.973418129277503	0.03690814733904613	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0006221	pyrimidine nucleotide biosynthetic process	1/23	32/18986	0.03125	25.796195652173914	4.889059263826524	0.038076763145493464	0.15000561417461497	0.10834776615352015	CAD	1
GO:0009218	pyrimidine ribonucleotide metabolic process	1/23	32/18986	0.03125	25.796195652173914	4.889059263826524	0.038076763145493464	0.15000561417461497	0.10834776615352015	CAD	1
GO:0035751	regulation of lysosomal lumen pH	1/23	32/18986	0.03125	25.796195652173914	4.889059263826524	0.038076763145493464	0.15000561417461497	0.10834776615352015	CCDC115	1
GO:0045927	positive regulation of growth	2/23	259/18986	0.007722007722007722	6.374349504784287	3.0328950276077995	0.03885400906475483	0.15000561417461497	0.10834776615352015	ANAPC2/BCL2	2
GO:0002363	alpha-beta T cell lineage commitment	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0006921	cellular component disassembly involved in execution phase of apoptosis	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	ACIN1	1
GO:0031069	hair follicle morphogenesis	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0031116	positive regulation of microtubule polymerization	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	ARL2	1
GO:0033032	regulation of myeloid cell apoptotic process	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0043247	telomere maintenance in response to DNA damage	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	ACTR8	1
GO:1903955	positive regulation of protein targeting to mitochondrion	1/23	33/18986	0.030303030303030304	25.01449275362319	4.808472122592006	0.039244022533889034	0.15000561417461497	0.10834776615352015	BAP1	1
GO:0009112	nucleobase metabolic process	1/23	34/18986	0.029411764705882353	24.278772378516624	4.731378637356812	0.04040992700714996	0.15000561417461497	0.10834776615352015	CAD	1
GO:0032107	regulation of response to nutrient levels	1/23	34/18986	0.029411764705882353	24.278772378516624	4.731378637356812	0.04040992700714996	0.15000561417461497	0.10834776615352015	BCL2	1
GO:1902253	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	1/23	34/18986	0.029411764705882353	24.278772378516624	4.731378637356812	0.04040992700714996	0.15000561417461497	0.10834776615352015	BCL2	1
GO:1903715	regulation of aerobic respiration	1/23	34/18986	0.029411764705882353	24.278772378516624	4.731378637356812	0.04040992700714996	0.15000561417461497	0.10834776615352015	ARL2	1
GO:0016072	rRNA metabolic process	2/23	268/18986	0.007462686567164179	6.160285528877353	2.9629689776976345	0.04133532251021901	0.15000561417461497	0.10834776615352015	BYSL/BRF1	2
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	1/23	35/18986	0.02857142857142857	23.58509316770186	4.657528692597228	0.041574478066607745	0.15000561417461497	0.10834776615352015	BYSL	1
GO:0009156	ribonucleoside monophosphate biosynthetic process	1/23	35/18986	0.02857142857142857	23.58509316770186	4.657528692597228	0.041574478066607745	0.15000561417461497	0.10834776615352015	CAD	1
GO:0043276	anoikis	1/23	35/18986	0.02857142857142857	23.58509316770186	4.657528692597228	0.041574478066607745	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0043369	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment	1/23	35/18986	0.02857142857142857	23.58509316770186	4.657528692597228	0.041574478066607745	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0050775	positive regulation of dendrite morphogenesis	1/23	35/18986	0.02857142857142857	23.58509316770186	4.657528692597228	0.041574478066607745	0.15000561417461497	0.10834776615352015	ANAPC2	1
GO:0001894	tissue homeostasis	2/23	270/18986	0.007407407407407408	6.114653784219001	2.9478630351203403	0.041894805394518675	0.15000561417461497	0.10834776615352015	BCL2/BAP1	2
GO:0060249	anatomical structure homeostasis	2/23	270/18986	0.007407407407407408	6.114653784219001	2.9478630351203403	0.041894805394518675	0.15000561417461497	0.10834776615352015	BCL2/BAP1	2
GO:0001782	B cell homeostasis	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0007035	vacuolar acidification	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	CCDC115	1
GO:0030224	monocyte differentiation	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	ACIN1	1
GO:0033687	osteoblast proliferation	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0050931	pigment cell differentiation	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	BCL2	1
GO:1901099	negative regulation of signal transduction in absence of ligand	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	BCL2	1
GO:1901797	negative regulation of signal transduction by p53 class mediator	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	BCL2	1
GO:2001240	negative regulation of extrinsic apoptotic signaling pathway in absence of ligand	1/23	36/18986	0.027777777777777776	22.92995169082126	4.5866966104024	0.04273767721200705	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0090068	positive regulation of cell cycle process	2/23	274/18986	0.0072992700729927005	6.025388765471279	2.918102467089568	0.04302246513121433	0.15000561417461497	0.10834776615352015	ANAPC11/ANAPC7	2
GO:0071695	anatomical structure maturation	2/23	276/18986	0.007246376811594203	5.981726528040327	2.903442480643871	0.04359061009156143	0.15000561417461497	0.10834776615352015	BCL2/BAP1	2
GO:0010770	positive regulation of cell morphogenesis	1/23	37/18986	0.02702702702702703	22.31022326674501	4.518678161182231	0.043899525941512474	0.15000561417461497	0.10834776615352015	ANAPC2	1
GO:0022616	DNA strand elongation	1/23	37/18986	0.02702702702702703	22.31022326674501	4.518678161182231	0.043899525941512474	0.15000561417461497	0.10834776615352015	ACTR8	1
GO:0045773	positive regulation of axon extension	1/23	37/18986	0.02702702702702703	22.31022326674501	4.518678161182231	0.043899525941512474	0.15000561417461497	0.10834776615352015	ANAPC2	1
GO:0048730	epidermis morphogenesis	1/23	37/18986	0.02702702702702703	22.31022326674501	4.518678161182231	0.043899525941512474	0.15000561417461497	0.10834776615352015	BCL2	1
GO:0060218	hematopoietic stem cell differentiation	1/23	37/18986	0.02702702702702703	22.31022326674501	4.518678161182231	0.043899525941512474	0.15000561417461497	0.10834776615352015	BCL2	1
GO:1903749	positive regulation of establishment of protein localization to mitochondrion	1/23	37/18986	0.02702702702702703	22.31022326674501	4.518678161182231	0.043899525941512474	0.15000561417461497	0.10834776615352015	BAP1	1
GO:0031112	positive regulation of microtubule polymerization or depolymerization	1/23	38/18986	0.02631578947368421	21.72311212814645	4.45328800965566	0.0450600257517052	0.15203025495218184	0.10981014678986982	ARL2	1
GO:0070229	negative regulation of lymphocyte apoptotic process	1/23	38/18986	0.02631578947368421	21.72311212814645	4.45328800965566	0.0450600257517052	0.15203025495218184	0.10981014678986982	BCL2	1
GO:1902229	regulation of intrinsic apoptotic signaling pathway in response to DNA damage	1/23	38/18986	0.02631578947368421	21.72311212814645	4.45328800965566	0.0450600257517052	0.15203025495218184	0.10981014678986982	BCL2	1
GO:0048741	skeletal muscle fiber development	1/23	39/18986	0.02564102564102564	21.166109253065773	4.390357523126878	0.046219178137588024	0.1552887031149924	0.11216369589874918	BCL2	1
GO:0009303	rRNA transcription	1/23	40/18986	0.025	20.636956521739133	4.329732882827192	0.047376984592585436	0.1559168796223201	0.11261742239221127	BRF1	1
GO:0048536	spleen development	1/23	40/18986	0.025	20.636956521739133	4.329732882827192	0.047376984592585436	0.1559168796223201	0.11261742239221127	BCL2	1
GO:0048753	pigment granule organization	1/23	40/18986	0.025	20.636956521739133	4.329732882827192	0.047376984592585436	0.1559168796223201	0.11261742239221127	BCL2	1
GO:0048873	homeostasis of number of cells within a tissue	1/23	40/18986	0.025	20.636956521739133	4.329732882827192	0.047376984592585436	0.1559168796223201	0.11261742239221127	BCL2	1
GO:0060074	synapse maturation	1/23	40/18986	0.025	20.636956521739133	4.329732882827192	0.047376984592585436	0.1559168796223201	0.11261742239221127	ANAPC2	1
GO:0002360	T cell lineage commitment	1/23	41/18986	0.024390243902439025	20.133616118769883	4.271273449998267	0.048533446608545305	0.15702462175440085	0.113417535015632	BCL2	1
GO:0030279	negative regulation of ossification	1/23	41/18986	0.024390243902439025	20.133616118769883	4.271273449998267	0.048533446608545305	0.15702462175440085	0.113417535015632	BCL2	1
GO:0071459	protein localization to chromosome, centromeric region	1/23	41/18986	0.024390243902439025	20.133616118769883	4.271273449998267	0.048533446608545305	0.15702462175440085	0.113417535015632	BUB3	1
GO:0051054	positive regulation of DNA metabolic process	2/23	295/18986	0.006779661016949152	5.596462785556374	2.770985056773169	0.04912818810902777	0.15702462175440085	0.113417535015632	ACTR8/BRD8	2
GO:0009124	nucleoside monophosphate biosynthetic process	1/23	42/18986	0.023809523809523808	19.654244306418217	4.214850347071767	0.04968856567573987	0.15702462175440085	0.113417535015632	CAD	1
GO:0030851	granulocyte differentiation	1/23	42/18986	0.023809523809523808	19.654244306418217	4.214850347071767	0.04968856567573987	0.15702462175440085	0.113417535015632	BAP1	1
GO:0070232	regulation of T cell apoptotic process	1/23	42/18986	0.023809523809523808	19.654244306418217	4.214850347071767	0.04968856567573987	0.15702462175440085	0.113417535015632	BCL2	1
GO:0072528	pyrimidine-containing compound biosynthetic process	1/23	42/18986	0.023809523809523808	19.654244306418217	4.214850347071767	0.04968856567573987	0.15702462175440085	0.113417535015632	CAD	1
GO:0001662	behavioral fear response	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	BCL2	1
GO:0007595	lactation	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	CAD	1
GO:0014904	myotube cell development	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	BCL2	1
GO:0016202	regulation of striated muscle tissue development	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	BCL2	1
GO:0018279	protein N-linked glycosylation via asparagine	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	ALG2	1
GO:0071364	cellular response to epidermal growth factor stimulus	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	CAD	1
GO:0072595	maintenance of protein localization in organelle	1/23	43/18986	0.023255813953488372	19.19716885743175	4.160345221254228	0.05084234328286952	0.15702462175440085	0.113417535015632	ARL2	1
